ID_Pagamento;ID_Venda;Forma_Pagamento;Parcelas;Valor_Pago
1735;1735;Débito;1;1708.25
1736;1736;Dinheiro;1;579.14
1737;1737;Dinheiro;1;1252.48
1738;1738;Pix;1;472.88
1739;1739;Débito;1;365.81
1740;1740;Boleto;1;416.6
1741;1741;Débito;1;768.37
1742;1742;Pix;1;949.03
1743;1743;Dinheiro;1;117.73
1744;1744;Boleto;1;448.29
1745;1745;Pix;1;606.67
1746;1746;Pix;1;133.56
1747;1747;Boleto;1;435.81
1748;1748;Débito;1;647.05
1749;1749;Dinheiro;1;253.6
1750;1750;Débito;1;1333.86
1751;1751;Pix;1;1083.74
1752;1752;Crédito;1;83.73
1753;1753;Crédito;6;58.92
1754;1754;Crédito;1;864.33
1755;1755;Débito;1;671.14
1756;1756;Crédito;1;700.37
1757;1757;Boleto;1;41.47
1758;1758;Dinheiro;1;1347.98
1759;1759;Crédito;1;458.07
1760;1760;Crédito;2;785.44
1761;1761;Pix;1;945.91
1762;1762;Dinheiro;1;1614.66
1763;1763;Crédito;4;2118.85
1764;1764;Pix;1;308.17
1765;1765;Crédito;2;741.2
1766;1766;Boleto;1;497.56
1767;1767;Crédito;3;817.06
1768;1768;Boleto;1;244.19
1769;1769;Pix;1;1400.74
1770;1770;Pix;1;69.22
1771;1771;Débito;1;570.29
1772;1772;Débito;1;376.36
1773;1773;Dinheiro;1;593.7
1774;1774;Crédito;1;679.81
1775;1775;Dinheiro;1;2115.04
1776;1776;Débito;1;716.15
1777;1777;Crédito;2;792.93
1778;1778;Débito;1;591.53
1779;1779;Débito;1;1065.54
1780;1780;Pix;1;1432.1
1781;1781;Dinheiro;1;452.85
1782;1782;Débito;1;453.76
1783;1783;Dinheiro;1;648.08
1784;1784;Boleto;1;244.27
1785;1785;Débito;1;822.14
1786;1786;Crédito;1;205.63
1787;1787;Crédito;1;31.01
1788;1788;Crédito;1;412.52
1789;1789;Crédito;2;578.34
1790;1790;Crédito;2;411.6
1791;1791;Boleto;1;1427.46
1792;1792;Crédito;3;347.91
1793;1793;Boleto;1;122.09
1794;1794;Boleto;1;980.14
1795;1795;Boleto;1;647.05
1796;1796;Débito;1;1943.36
1797;1797;Crédito;1;310.92
1798;1798;Boleto;1;24.81
1799;1799;Dinheiro;1;470.06
1800;1800;Boleto;1;588.41
1801;1801;Crédito;1;331.9
1802;1802;Crédito;2;503.87
1803;1803;Pix;1;1177.14
1804;1804;Boleto;1;477.27
1805;1805;Crédito;1;435.25
1806;1806;Débito;1;1750.56
1807;1807;Boleto;1;116.84
1808;1808;Débito;1;3762.44
1809;1809;Pix;1;484.4
1810;1810;Pix;1;446.19
1811;1811;Crédito;4;849.2
1812;1812;Pix;1;1950.36
1813;1813;Boleto;1;2895.7
1814;1814;Boleto;1;549.39
1815;1815;Débito;1;3250.6
1816;1816;Boleto;1;457.49
1817;1817;Crédito;2;563.34
1818;1818;Boleto;1;432.62
1819;1819;Débito;1;806.68
1820;1820;Crédito;1;207.63
1821;1821;Pix;1;46.66
1822;1822;Débito;1;271.26
1823;1823;Dinheiro;1;1410.06
1824;1824;Dinheiro;1;2284.77
1825;1825;Dinheiro;1;712.0
1826;1826;Crédito;6;524.4
1827;1827;Débito;1;940.61
1828;1828;Dinheiro;1;37.41
1829;1829;Dinheiro;1;435.25
1830;1830;Débito;1;44.42
1831;1831;Boleto;1;254.31
1832;1832;Crédito;2;1268.0
1833;1833;Boleto;1;429.27
1834;1834;Crédito;1;99.04
1835;1835;Débito;1;288.06
1836;1836;Débito;1;282.11
1837;1837;Dinheiro;1;43.66
1838;1838;Boleto;1;231.34
1839;1839;Crédito;2;315.3
1840;1840;Pix;1;128.38
1841;1841;Boleto;1;1988.35
1842;1842;Pix;1;1268.78
1843;1843;Dinheiro;1;467.84
1844;1844;Pix;1;350.11
1845;1845;Dinheiro;1;421.06
1846;1846;Crédito;1;668.96
1847;1847;Pix;1;497.56
1848;1848;Débito;1;253.6
1849;1849;Crédito;3;285.23
1850;1850;Crédito;3;28.56
1851;1851;Crédito;6;466.98
1852;1852;Pix;1;355.15
1853;1853;Boleto;1;1590.68
1854;1854;Débito;1;1684.82
1855;1855;Débito;1;224.32
1856;1856;Crédito;2;2261.52
1857;1857;Boleto;1;591.1
1858;1858;Dinheiro;1;678.14
1859;1859;Dinheiro;1;876.97
1860;1860;Débito;1;1571.02
1861;1861;Boleto;1;806.39
1862;1862;Dinheiro;1;1679.4
1863;1863;Boleto;1;543.74
1864;1864;Boleto;1;152.5
1865;1865;Pix;1;123.93
1866;1866;Débito;1;1204.6
1867;1867;Crédito;1;588.57
1868;1868;Boleto;1;90.18
1869;1869;Boleto;1;724.33
1870;1870;Crédito;3;271.26
1871;1871;Pix;1;678.46
1872;1872;Débito;1;29.42
1873;1873;Dinheiro;1;218.48
1874;1874;Boleto;1;155.33
1875;1875;Débito;1;630.28
1876;1876;Dinheiro;1;712.0
1877;1877;Dinheiro;1;46.76
1878;1878;Pix;1;2114.56
1879;1879;Crédito;1;1271.55
1880;1880;Crédito;2;219.84
1881;1881;Dinheiro;1;1994.29
1882;1882;Dinheiro;1;875.28
1883;1883;Dinheiro;1;415.76
1884;1884;Dinheiro;1;795.33
1885;1885;Crédito;2;820.82
1886;1886;Boleto;1;324.39
1887;1887;Dinheiro;1;159.04
1888;1888;Dinheiro;1;135.94
1889;1889;Dinheiro;1;155.52
1890;1890;Débito;1;1698.21
1891;1891;Boleto;1;207.63
1892;1892;Boleto;1;1609.47
1893;1893;Débito;1;64.2
1894;1894;Dinheiro;1;129.82
1895;1895;Débito;1;1014.2
1896;1896;Dinheiro;1;3268.24
1897;1897;Boleto;1;397.67
1898;1898;Boleto;1;700.37
1899;1899;Pix;1;658.42
1900;1900;Crédito;1;488.54
1901;1901;Crédito;1;1374.98
1902;1902;Dinheiro;1;130.81
1903;1903;Débito;1;559.14
1904;1904;Dinheiro;1;713.64
1905;1905;Dinheiro;1;1773.3
1906;1906;Débito;1;377.79
1907;1907;Boleto;1;713.73
1908;1908;Débito;1;2523.21
1909;1909;Débito;1;667.91
1910;1910;Dinheiro;1;632.1
1911;1911;Dinheiro;1;752.1
1912;1912;Dinheiro;1;2562.38
1913;1913;Dinheiro;1;538.22
1914;1914;Boleto;1;677.34
1915;1915;Boleto;1;60.12
1916;1916;Crédito;4;2089.16
1917;1917;Boleto;1;795.34
1918;1918;Débito;1;460.02
1919;1919;Dinheiro;1;1067.68
1920;1920;Dinheiro;1;2063.46
1921;1921;Crédito;4;706.9
1922;1922;Dinheiro;1;1484.24
1923;1923;Pix;1;394.53
1924;1924;Débito;1;1743.5
1925;1925;Débito;1;55.07
1926;1926;Boleto;1;585.11
1927;1927;Boleto;1;357.9
1928;1928;Boleto;1;347.91
1929;1929;Boleto;1;538.22
1930;1930;Crédito;1;842.41
1931;1931;Dinheiro;1;71.03
1932;1932;Pix;1;151.04
1933;1933;Boleto;1;1269.16
1934;1934;Boleto;1;3268.24
1935;1935;Débito;1;698.73
1936;1936;Pix;1;1463.23
1937;1937;Boleto;1;224.43
1938;1938;Boleto;1;64.48
1939;1939;Crédito;1;532.77
1940;1940;Débito;1;435.25
1941;1941;Pix;1;249.17
1942;1942;Pix;1;360.26
1943;1943;Boleto;1;591.1
1944;1944;Dinheiro;1;131.51
1945;1945;Dinheiro;1;133.56
1946;1946;Dinheiro;1;851.19
1947;1947;Débito;1;398.05
1948;1948;Dinheiro;1;399.55
1949;1949;Pix;1;1591.17
1950;1950;Boleto;1;3606.31
1951;1951;Dinheiro;1;211.68
1952;1952;Dinheiro;1;2848.0
1953;1953;Pix;1;424.31
1954;1954;Crédito;1;25.55
1955;1955;Boleto;1;166.52
1956;1956;Débito;1;151.72
1957;1957;Boleto;1;2983.63
1958;1958;Pix;1;916.15
1959;1959;Boleto;1;617.76
1960;1960;Crédito;4;1566.34
1961;1961;Pix;1;712.0
1962;1962;Crédito;1;192.6
1963;1963;Crédito;3;824.45
1964;1964;Pix;1;1028.53
1965;1965;Crédito;1;180.13
1966;1966;Dinheiro;1;52.72
1967;1967;Crédito;2;545.26
1968;1968;Dinheiro;1;1120.59
1969;1969;Pix;1;418.18
1970;1970;Dinheiro;1;220.69
1971;1971;Boleto;1;1455.96
1972;1972;Boleto;1;1392.21
1973;1973;Débito;1;211.68
1974;1974;Boleto;1;531.99
1975;1975;Crédito;1;825.38
1976;1976;Débito;1;1359.62
1977;1977;Boleto;1;460.9
1978;1978;Pix;1;376.36
1979;1979;Dinheiro;1;64.2
1980;1980;Pix;1;411.6
1981;1981;Crédito;3;358.91
1982;1982;Boleto;1;483.61
1983;1983;Boleto;1;671.14
1984;1984;Dinheiro;1;758.17
1985;1985;Crédito;1;980.14
1986;1986;Crédito;2;138.43
1987;1987;Pix;1;128.38
1988;1988;Boleto;1;215.56
1989;1989;Dinheiro;1;556.66
1990;1990;Crédito;1;762.45
1991;1991;Crédito;3;248.37
1992;1992;Pix;1;912.02
1993;1993;Crédito;4;665.47
1994;1994;Crédito;1;240.41
1995;1995;Boleto;1;630.33
1996;1996;Débito;1;324.39
1997;1997;Pix;1;925.68
1998;1998;Pix;1;46.81
1999;1999;Boleto;1;2223.6
2000;2000;Débito;1;538.22
2001;2001;Boleto;1;799.1
2002;2002;Dinheiro;1;1273.81
2003;2003;Boleto;1;617.76
2004;2004;Dinheiro;1;534.24
2005;2005;Pix;1;60.38
2006;2006;Dinheiro;1;2300.09
2007;2007;Crédito;4;263.63
2008;2008;Débito;1;657.85
2009;2009;Crédito;2;705.03
2010;2010;Débito;1;415.76
2011;2011;Boleto;1;749.88
2012;2012;Débito;1;1260.56
2013;2013;Crédito;1;233.92
2014;2014;Crédito;1;31.01
2015;2015;Crédito;1;1173.74
2016;2016;Débito;1;497.38
2017;2017;Pix;1;4114.12
2018;2018;Crédito;3;1050.19
2019;2019;Crédito;3;288.27
2020;2020;Boleto;1;316.39
2021;2021;Dinheiro;1;810.58
2022;2022;Crédito;1;866.42
2023;2023;Dinheiro;1;1007.74
2024;2024;Pix;1;1823.8
2025;2025;Débito;1;166.52
2026;2026;Boleto;1;403.46
2027;2027;Crédito;2;979.4
2028;2028;Dinheiro;1;524.4
2029;2029;Boleto;1;576.13
2030;2030;Pix;1;365.81
2031;2031;Débito;1;62.37
2032;2032;Débito;1;31.15
2033;2033;Débito;1;133.56
2034;2034;Débito;1;1013.22
2035;2035;Débito;1;1193.18
2036;2036;Dinheiro;1;864.33
2037;2037;Boleto;1;389.46
2038;2038;Débito;1;2188.85
2039;2039;Crédito;3;713.73
2040;2040;Boleto;1;421.06
2041;2041;Crédito;4;253.6
2042;2042;Dinheiro;1;2847.09
2043;2043;Débito;1;828.16
2044;2044;Crédito;2;134.96
2045;2045;Crédito;6;963.88
2046;2046;Dinheiro;1;785.51
2047;2047;Débito;1;564.89
2048;2048;Crédito;2;1193.18
2049;2049;Débito;1;1129.78
2050;2050;Pix;1;533.84
2051;2051;Débito;1;715.12
2052;2052;Dinheiro;1;312.55
2053;2053;Dinheiro;1;914.52
2054;2054;Débito;1;457.26
2055;2055;Pix;1;1129.09
2056;2056;Boleto;1;416.6
2057;2057;Dinheiro;1;82.79
2058;2058;Pix;1;201.99
2059;2059;Débito;1;647.05
2060;2060;Dinheiro;1;536.65
2061;2061;Pix;1;564.89
2062;2062;Crédito;1;385.56
2063;2063;Pix;1;630.28
2064;2064;Dinheiro;1;314.18
2065;2065;Crédito;3;87.08
2066;2066;Pix;1;437.64
2067;2067;Pix;1;113.53
2068;2068;Dinheiro;1;138.43
2069;2069;Boleto;1;415.76
2070;2070;Pix;1;329.21
2071;2071;Dinheiro;1;385.55
2072;2072;Dinheiro;1;697.4
2073;2073;Pix;1;357.56
2074;2074;Crédito;1;123.93
2075;2075;Dinheiro;1;2421.99
2076;2076;Boleto;1;335.57
2077;2077;Dinheiro;1;1300.24
2078;2078;Débito;1;347.91
2079;2079;Pix;1;358.91
2080;2080;Pix;1;1404.06
2081;2081;Pix;1;339.07
2082;2082;Pix;1;1610.58
2083;2083;Débito;1;213.21
2084;2084;Pix;1;530.39
2085;2085;Pix;1;1132.14
2086;2086;Crédito;1;2226.36
2087;2087;Pix;1;940.61
2088;2088;Dinheiro;1;661.96
2089;2089;Dinheiro;1;532.77
2090;2090;Boleto;1;436.79
2091;2091;Boleto;1;979.42
2092;2092;Dinheiro;1;373.08
2093;2093;Pix;1;138.43
2094;2094;Boleto;1;133.56
2095;2095;Débito;1;46.81
2096;2096;Pix;1;74.51
2097;2097;Boleto;1;914.52
2098;2098;Débito;1;3431.02
2099;2099;Pix;1;1291.73
2100;2100;Boleto;1;151.04
2101;2101;Débito;1;945.91
2102;2102;Pix;1;960.31
2103;2103;Boleto;1;833.2
2104;2104;Dinheiro;1;676.4
2105;2105;Débito;1;144.48
2106;2106;Dinheiro;1;609.61
2107;2107;Dinheiro;1;715.59
2108;2108;Débito;1;728.97
2109;2109;Dinheiro;1;570.29
2110;2110;Dinheiro;1;249.04
2111;2111;Pix;1;65.76
2112;2112;Boleto;1;254.31
2113;2113;Pix;1;758.17
2114;2114;Débito;1;2679.11
2115;2115;Débito;1;2820.06
2116;2116;Crédito;1;1424.0
2117;2117;Dinheiro;1;2691.1
2118;2118;Dinheiro;1;451.91
2119;2119;Pix;1;2364.4
2120;2120;Boleto;1;533.84
2121;2121;Dinheiro;1;27.91
2122;2122;Crédito;3;365.79
2123;2123;Boleto;1;617.61
2124;2124;Boleto;1;739.41
2125;2125;Pix;1;1881.22
2126;2126;Débito;1;1118.28
2127;2127;Débito;1;511.31
2128;2128;Dinheiro;1;63.93
2129;2129;Boleto;1;1560.29
2130;2130;Boleto;1;259.64
2131;2131;Débito;1;148.73
2132;2132;Pix;1;1425.72
2133;2133;Pix;1;296.92
2134;2134;Débito;1;271.26
2135;2135;Dinheiro;1;421.36
2136;2136;Boleto;1;421.27
2137;2137;Pix;1;331.9
2138;2138;Boleto;1;732.81
2139;2139;Crédito;3;48.1
2140;2140;Pix;1;118.98
2141;2141;Crédito;1;250.45
2142;2142;Pix;1;631.83
2143;2143;Pix;1;1566.34
2144;2144;Crédito;1;322.12
2145;2145;Pix;1;331.9
2146;2146;Crédito;1;120.24
2147;2147;Boleto;1;980.14
2148;2148;Débito;1;650.12
2149;2149;Boleto;1;484.23
2150;2150;Pix;1;271.87
2151;2151;Dinheiro;1;596.59
2152;2152;Dinheiro;1;163.51
2153;2153;Débito;1;2114.56
2154;2154;Crédito;2;404.4
2155;2155;Crédito;1;712.86
2156;2156;Dinheiro;1;416.6
2157;2157;Débito;1;335.57
2158;2158;Pix;1;492.27
2159;2159;Débito;1;353.45
2160;2160;Boleto;1;163.51
2161;2161;Débito;1;406.67
2162;2162;Boleto;1;1412.57
2163;2163;Crédito;3;2982.95
2164;2164;Dinheiro;1;439.69
2165;2165;Dinheiro;1;1050.34
2166;2166;Débito;1;758.17
2167;2167;Dinheiro;1;2083.0
2168;2168;Débito;1;545.26
2169;2169;Boleto;1;2431.43
2170;2170;Pix;1;553.72
2171;2171;Pix;1;1488.02
2172;2172;Pix;1;2669.2
2173;2173;Crédito;1;1013.22
2174;2174;Débito;1;872.84
2175;2175;Boleto;1;458.07
2176;2176;Crédito;1;55.07
2177;2177;Crédito;1;179.46
2178;2178;Dinheiro;1;941.71
2179;2179;Débito;1;2592.58
2180;2180;Pix;1;470.06
2181;2181;Boleto;1;176.08
2182;2182;Pix;1;1275.17
2183;2183;Crédito;1;1856.28
2184;2184;Pix;1;142.78
2185;2185;Crédito;4;532.77
2186;2186;Débito;1;632.1
2187;2187;Crédito;1;1408.28
2188;2188;Pix;1;520.1
2189;2189;Pix;1;460.02
2190;2190;Crédito;1;1634.12
2191;2191;Débito;1;464.07
2192;2192;Boleto;1;151.72
2193;2193;Crédito;1;55.38
2194;2194;Pix;1;497.56
2195;2195;Débito;1;30.06
2196;2196;Pix;1;1267.51
2197;2197;Débito;1;426.22
2198;2198;Crédito;1;397.27
2199;2199;Débito;1;640.8
2200;2200;Dinheiro;1;864.33
2201;2201;Boleto;1;467.35
2202;2202;Pix;1;93.54
2203;2203;Débito;1;140.74
2204;2204;Débito;1;92.52
2205;2205;Dinheiro;1;110.05
2206;2206;Boleto;1;2431.73
2207;2207;Pix;1;870.5
2208;2208;Débito;1;44.06
2209;2209;Crédito;1;99.04
2210;2210;Crédito;1;740.99
2211;2211;Crédito;2;314.18
2212;2212;Débito;1;1126.67
2213;2213;Débito;1;509.46
2214;2214;Pix;1;559.8
2215;2215;Boleto;1;497.56
2216;2216;Crédito;2;642.12
2217;2217;Pix;1;2188.2
2218;2218;Débito;1;775.22
2219;2219;Dinheiro;1;940.12
2220;2220;Pix;1;166.52
2221;2221;Débito;1;430.58
2222;2222;Dinheiro;1;1134.5
2223;2223;Pix;1;2614.59
2224;2224;Débito;1;2661.88
2225;2225;Boleto;1;742.12
2226;2226;Dinheiro;1;464.07
2227;2227;Dinheiro;1;1408.28
2228;2228;Débito;1;110.74
2229;2229;Pix;1;253.6
2230;2230;Crédito;1;305.16
2231;2231;Crédito;1;1334.16
2232;2232;Boleto;1;397.67
2233;2233;Pix;1;190.67
2234;2234;Dinheiro;1;498.35
2235;2235;Débito;1;443.44
2236;2236;Boleto;1;365.47
2237;2237;Débito;1;639.85
2238;2238;Boleto;1;386.89
2239;2239;Pix;1;459.43
2240;2240;Pix;1;864.33
2241;2241;Pix;1;177.75
2242;2242;Pix;1;288.06
2243;2243;Crédito;6;2719.24
2244;2244;Pix;1;312.55
2245;2245;Dinheiro;1;871.75
2246;2246;Crédito;1;576.13
2247;2247;Boleto;1;402.26
2248;2248;Crédito;1;54.11
2249;2249;Boleto;1;485.32
2250;2250;Débito;1;511.88
2251;2251;Pix;1;330.15
2252;2252;Crédito;1;1492.34
2253;2253;Crédito;1;2226.02
2254;2254;Dinheiro;1;198.83
2255;2255;Pix;1;819.3
2256;2256;Pix;1;463.47
2257;2257;Pix;1;824.35
2258;2258;Pix;1;824.45
2259;2259;Débito;1;254.31
2260;2260;Dinheiro;1;484.4
2261;2261;Crédito;3;39.29
2262;2262;Dinheiro;1;1690.01
2263;2263;Débito;1;244.85
2264;2264;Dinheiro;1;179.46
2265;2265;Débito;1;828.16
2266;2266;Boleto;1;2028.59
2267;2267;Crédito;1;273.66
2268;2268;Dinheiro;1;138.43
2269;2269;Dinheiro;1;1613.3
2270;2270;Débito;1;2553.57
2271;2271;Débito;1;596.59
2272;2272;Dinheiro;1;217.7
2273;2273;Pix;1;940.12
2274;2274;Dinheiro;1;1098.78
2275;2275;Crédito;3;729.62
2276;2276;Débito;1;1445.82
2277;2277;Crédito;1;393.95
2278;2278;Pix;1;470.06
2279;2279;Dinheiro;1;518.0
2280;2280;Pix;1;407.18
2281;2281;Dinheiro;1;631.83
2282;2282;Débito;1;1389.0
2283;2283;Dinheiro;1;163.51
2284;2284;Pix;1;335.57
2285;2285;Crédito;1;354.75
2286;2286;Débito;1;481.94
2287;2287;Dinheiro;1;2417.61
2288;2288;Crédito;3;509.67
2289;2289;Boleto;1;291.95
2290;2290;Pix;1;144.48
2291;2291;Boleto;1;144.1
2292;2292;Crédito;1;331.9
2293;2293;Boleto;1;831.52
2294;2294;Dinheiro;1;642.6
2295;2295;Dinheiro;1;471.96
2296;2296;Débito;1;1076.44
2297;2297;Crédito;2;1484.24
2298;2298;Boleto;1;1001.44
2299;2299;Boleto;1;310.92
2300;2300;Crédito;1;78.65
2301;2301;Dinheiro;1;358.63
2302;2302;Boleto;1;648.78
2303;2303;Débito;1;1254.54
2304;2304;Crédito;3;411.07
2305;2305;Boleto;1;133.86
2306;2306;Dinheiro;1;3312.65
2307;2307;Débito;1;2592.99
2308;2308;Crédito;1;1773.76
2309;2309;Débito;1;1571.02
2310;2310;Boleto;1;851.19
2311;2311;Boleto;1;126.42
2312;2312;Pix;1;464.11
2313;2313;Crédito;4;163.51
2314;2314;Dinheiro;1;371.99
2315;2315;Dinheiro;1;591.45
2316;2316;Crédito;1;1028.53
2317;2317;Pix;1;663.8
2318;2318;Pix;1;596.73
2319;2319;Crédito;4;427.39
2320;2320;Pix;1;668.96
2321;2321;Boleto;1;475.77
2322;2322;Boleto;1;1048.8
2323;2323;Boleto;1;443.44
2324;2324;Débito;1;1745.68
2325;2325;Débito;1;358.91
2326;2326;Dinheiro;1;472.88
2327;2327;Dinheiro;1;733.04
2328;2328;Débito;1;71.03
2329;2329;Crédito;1;171.12
2330;2330;Débito;1;1934.44
2331;2331;Débito;1;1383.16
2332;2332;Pix;1;823.07
2333;2333;Débito;1;813.35
2334;2334;Boleto;1;457.84
2335;2335;Boleto;1;1941.28
2336;2336;Boleto;1;903.72
2337;2337;Crédito;3;78.59
2338;2338;Pix;1;453.12
2339;2339;Boleto;1;532.77
2340;2340;Pix;1;1330.32
2341;2341;Crédito;1;136.45
2342;2342;Pix;1;108.85
2343;2343;Débito;1;163.51
2344;2344;Crédito;4;2259.3
2345;2345;Débito;1;1330.32
2346;2346;Pix;1;1060.78
2347;2347;Boleto;1;1018.93
2348;2348;Débito;1;437.64
2349;2349;Dinheiro;1;1840.07
2350;2350;Pix;1;421.27
2351;2351;Pix;1;464.07
2352;2352;Crédito;1;625.18
2353;2353;Débito;1;397.66
2354;2354;Boleto;1;1111.97
2355;2355;Débito;1;698.73
2356;2356;Débito;1;236.59
2357;2357;Crédito;1;1694.67
2358;2358;Débito;1;399.1
2359;2359;Pix;1;1152.26
2360;2360;Débito;1;272.85
2361;2361;Dinheiro;1;417.66
2362;2362;Pix;1;617.76
2363;2363;Pix;1;536.91
2364;2364;Dinheiro;1;1727.22
2365;2365;Dinheiro;1;195.42
2366;2366;Dinheiro;1;3510.15
2367;2367;Débito;1;735.51
2368;2368;Boleto;1;329.21
2369;2369;Boleto;1;142.06
2370;2370;Crédito;1;490.53
2371;2371;Crédito;1;144.48
2372;2372;Pix;1;1247.27
2373;2373;Pix;1;874.25
2374;2374;Boleto;1;418.18
2375;2375;Crédito;1;202.88
2376;2376;Pix;1;168.4
2377;2377;Pix;1;669.78
2378;2378;Débito;1;138.43
2379;2379;Crédito;4;263.63
2380;2380;Boleto;1;1684.87
2381;2381;Débito;1;1469.36
2382;2382;Pix;1;951.54
2383;2383;Débito;1;626.54
2384;2384;Dinheiro;1;995.12
2385;2385;Boleto;1;249.04
2386;2386;Pix;1;2909.46
2387;2387;Débito;1;1391.64
2388;2388;Crédito;6;210.53
2389;2389;Crédito;1;157.3
2390;2390;Débito;1;575.74
2391;2391;Boleto;1;626.54
2392;2392;Dinheiro;1;138.43
2393;2393;Dinheiro;1;561.54
2394;2394;Crédito;4;700.78
2395;2395;Crédito;2;1425.72
2396;2396;Pix;1;532.77
2397;2397;Crédito;1;625.1
2398;2398;Dinheiro;1;207.63
2399;2399;Débito;1;606.67
2400;2400;Boleto;1;970.68
2401;2401;Crédito;3;792.93
2402;2402;Dinheiro;1;1013.22
2403;2403;Boleto;1;1000.57
2404;2404;Débito;1;549.39
2405;2405;Dinheiro;1;566.07
2406;2406;Pix;1;504.22
2407;2407;Crédito;2;174.64
2408;2408;Dinheiro;1;1455.86
2409;2409;Débito;1;448.86
2410;2410;Débito;1;247.86
2411;2411;Boleto;1;213.1
2412;2412;Crédito;6;712.0
2413;2413;Dinheiro;1;74.22
2414;2414;Débito;1;650.12
2415;2415;Boleto;1;138.98
2416;2416;Crédito;1;60.69
2417;2417;Crédito;2;75.86
2418;2418;Boleto;1;2115.27
2419;2419;Dinheiro;1;463.31
2420;2420;Débito;1;503.87
2421;2421;Boleto;1;128.52
2422;2422;Débito;1;1963.6
2423;2423;Débito;1;586.87
2424;2424;Crédito;1;155.33
2425;2425;Boleto;1;1408.28
2426;2426;Boleto;1;695.0
2427;2427;Débito;1;232.06
2428;2428;Dinheiro;1;437.72
2429;2429;Boleto;1;785.51
2430;2430;Crédito;1;180.13
2431;2431;Pix;1;561.54
2432;2432;Dinheiro;1;775.86
2433;2433;Débito;1;739.41
2434;2434;Dinheiro;1;864.33
2435;2435;Dinheiro;1;1397.47
2436;2436;Dinheiro;1;3250.6
2437;2437;Crédito;1;671.14
2438;2438;Crédito;6;117.67
2439;2439;Pix;1;696.39
2440;2440;Débito;1;1936.92
2441;2441;Boleto;1;233.92
2442;2442;Boleto;1;124.59
2443;2443;Dinheiro;1;31.01
2444;2444;Dinheiro;1;706.9
2445;2445;Crédito;3;60.12
2446;2446;Dinheiro;1;741.2
2447;2447;Pix;1;122.09
2448;2448;Pix;1;3916.14
2449;2449;Boleto;1;259.51
2450;2450;Boleto;1;1193.18
2451;2451;Crédito;3;1524.9
2452;2452;Pix;1;233.68
2453;2453;Débito;1;784.58
2454;2454;Crédito;2;456.02
2455;2455;Pix;1;365.81
2456;2456;Pix;1;2687.97
2457;2457;Pix;1;846.74
2458;2458;Crédito;1;55.07
2459;2459;Crédito;1;585.11
2460;2460;Débito;1;131.52
2461;2461;Crédito;1;267.12
2462;2462;Débito;1;2115.09
2463;2463;Dinheiro;1;46.76
2464;2464;Boleto;1;775.22
2465;2465;Débito;1;142.06
2466;2466;Boleto;1;597.42
2467;2467;Dinheiro;1;412.52
2468;2468;Boleto;1;871.75
2469;2469;Boleto;1;552.6
2470;2470;Crédito;1;739.41
2471;2471;Débito;1;457.84
2472;2472;Pix;1;1646.38
2473;2473;Pix;1;448.29
2474;2474;Crédito;3;538.63
2475;2475;Débito;1;594.79
2476;2476;Boleto;1;187.08
2477;2477;Pix;1;1934.44
2478;2478;Boleto;1;365.79
2479;2479;Dinheiro;1;634.53
2480;2480;Dinheiro;1;861.24
2481;2481;Dinheiro;1;508.4
2482;2482;Crédito;2;257.04
2483;2483;Débito;1;3235.24
2484;2484;Crédito;1;706.96
2485;2485;Pix;1;57.78
2486;2486;Crédito;1;742.12
2487;2487;Boleto;1;663.8
2488;2488;Débito;1;824.45
2489;2489;Pix;1;570.29
2490;2490;Dinheiro;1;794.54
2491;2491;Dinheiro;1;403.97
2492;2492;Pix;1;489.71
2493;2493;Pix;1;1235.52
2494;2494;Crédito;1;603.07
2495;2495;Boleto;1;339.07
2496;2496;Débito;1;1213.21
2497;2497;Débito;1;324.23
2498;2498;Dinheiro;1;224.32
2499;2499;Boleto;1;87.96
2500;2500;Boleto;1;244.27
2501;2501;Crédito;1;521.23
2502;2502;Crédito;4;625.18
2503;2503;Crédito;2;32.88
2504;2504;Débito;1;677.34
2505;2505;Boleto;1;1123.25
2506;2506;Débito;1;752.1
2507;2507;Dinheiro;1;2057.06
2508;2508;Débito;1;678.46
2509;2509;Crédito;3;2397.1
2510;2510;Crédito;1;1728.39
2511;2511;Pix;1;2821.83
2512;2512;Crédito;1;1760.62
2513;2513;Débito;1;1421.81
2514;2514;Débito;1;524.4
2515;2515;Pix;1;233.92
2516;2516;Dinheiro;1;74.22
2517;2517;Crédito;1;755.57
2518;2518;Crédito;4;1566.34
2519;2519;Boleto;1;27.05
2520;2520;Pix;1;39.75
2521;2521;Débito;1;44.06
2522;2522;Débito;1;1856.28
2523;2523;Crédito;3;432.62
2524;2524;Crédito;1;744.01
2525;2525;Débito;1;792.93
2526;2526;Boleto;1;667.08
2527;2527;Boleto;1;2277.67
2528;2528;Débito;1;1753.94
2529;2529;Pix;1;814.35
2530;2530;Débito;1;425.88
2531;2531;Débito;1;995.12
2532;2532;Crédito;2;543.87
2533;2533;Boleto;1;905.71
2534;2534;Débito;1;463.31
2535;2535;Crédito;1;278.33
2536;2536;Dinheiro;1;791.54
2537;2537;Boleto;1;2659.05
2538;2538;Crédito;2;34.93
2539;2539;Dinheiro;1;2101.11
2540;2540;Débito;1;464.07
2541;2541;Dinheiro;1;508.97
2542;2542;Crédito;4;704.17
2543;2543;Débito;1;103.41
2544;2544;Boleto;1;464.07
